1.03,3,{'TP': 170, 'FP': 454, 'FN': 120},0.5862068965517241,0.2724358974358974,0.3719912472647702
1.03,5,{'TP': 147, 'FP': 219, 'FN': 143},0.506896551724138,0.4016393442622951,0.4481707317073171
1.03,7,{'TP': 129, 'FP': 145, 'FN': 161},0.44482758620689655,0.4708029197080292,0.4574468085106383
1.03,10,{'TP': 107, 'FP': 77, 'FN': 183},0.3689655172413793,0.5815217391304348,0.4514767932489452
1.05,3,{'TP': 131, 'FP': 201, 'FN': 159},0.4517241379310345,0.39457831325301207,0.4212218649517685
1.05,5,{'TP': 110, 'FP': 96, 'FN': 180},0.3793103448275862,0.5339805825242718,0.44354838709677413
1.05,7,{'TP': 93, 'FP': 51, 'FN': 197},0.32068965517241377,0.6458333333333334,0.42857142857142855
1.05,10,{'TP': 73, 'FP': 20, 'FN': 217},0.2517241379310345,0.7849462365591398,0.381201044386423
